Row ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Log_Sales
5427,2017-12-03,2017-12-06,First Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,111.9,4.726502471155617
1224,2017-12-04,2017-12-05,First Class,Consumer,United States,New York City,New York,East,Technology,Accessories,78.15,4.371344786327021
1534,2017-12-04,2017-12-08,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Storage,212.88,5.365415110080531
1226,2017-12-04,2017-12-05,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,40.56,3.727138166231027
5777,2017-12-04,2017-12-08,Standard Class,Consumer,United States,Auburn,New York,East,Office Supplies,Binders,15.528,2.8050559123772825
1223,2017-12-04,2017-12-05,First Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,113.79,4.743104372077405
1228,2017-12-04,2017-12-05,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,193.86,5.272281351997195
5778,2017-12-04,2017-12-09,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,104.85,4.662022997580874
1225,2017-12-04,2017-12-05,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,1.728,1.0035687399812157
1227,2017-12-04,2017-12-05,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,182.94,5.214609617474552
6872,2017-12-05,2017-12-08,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,11.952,2.561250216375334
5060,2017-12-05,2017-12-07,Second Class,Consumer,United States,Georgetown,Kentucky,South,Technology,Phones,699.98,6.552479355957112
3009,2017-12-05,2017-12-06,First Class,Consumer,United States,Murray,Kentucky,South,Furniture,Furnishings,191.82,5.261757111236235
5061,2017-12-05,2017-12-07,Second Class,Consumer,United States,Georgetown,Kentucky,South,Office Supplies,Storage,584.82,6.373012575155999
3593,2017-12-05,2017-12-07,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,465.18,6.144571825638524
8776,2017-12-05,2017-12-09,Second Class,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Art,3.536,1.5120455664254508
149,2017-12-05,2017-12-09,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,149.97,5.017081141579645
4185,2017-12-05,2017-12-07,First Class,Corporate,United States,Franklin,Massachusetts,East,Furniture,Bookcases,81.94,4.418117454818235
151,2017-12-05,2017-12-09,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,Office Supplies,Binders,171.55,5.150687049544013
14,2017-12-05,2017-12-10,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,407.976,6.0136564746144785
4597,2017-12-05,2017-12-10,Second Class,Home Office,United States,Washington,District of Columbia,East,Office Supplies,Art,33.92,3.5530597309714014
148,2017-12-05,2017-12-09,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,384.45,5.954411482905271
150,2017-12-05,2017-12-09,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,Furniture,Chairs,1951.84,7.577040002277407
2937,2017-12-06,2017-12-12,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,47.208,3.875524982387945
2936,2017-12-06,2017-12-12,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Envelopes,35.89,3.607940511608584
8569,2017-12-06,2017-12-12,Standard Class,Corporate,United States,Hempstead,New York,East,Office Supplies,Binders,968.744,6.8770321191392965
1133,2017-12-06,2017-12-07,First Class,Corporate,United States,Antioch,California,West,Office Supplies,Paper,19.44,3.017493765335504
2935,2017-12-06,2017-12-12,Standard Class,Consumer,United States,Seattle,Washington,West,Technology,Phones,431.976,6.070682299214611
2940,2017-12-06,2017-12-12,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,59.808,4.107721359263739
8571,2017-12-06,2017-12-12,Standard Class,Corporate,United States,Hempstead,New York,East,Technology,Copiers,479.984,6.175834005519237
2939,2017-12-06,2017-12-12,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,189.7,5.250701512606374
2938,2017-12-06,2017-12-12,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,248.08,5.517774130004251
2934,2017-12-06,2017-12-12,Standard Class,Consumer,United States,Seattle,Washington,West,Technology,Phones,156.792,5.061277710041716
8570,2017-12-06,2017-12-12,Standard Class,Corporate,United States,Hempstead,New York,East,Office Supplies,Binders,222.352,5.408749002313666
36,2017-12-08,2017-12-10,First Class,Corporate,United States,Richardson,Texas,Central,Technology,Phones,1097.544,7.001740945642436
37,2017-12-08,2017-12-10,First Class,Corporate,United States,Richardson,Texas,Central,Furniture,Furnishings,190.92,5.257078618531439
1299,2017-12-08,2017-12-12,Second Class,Corporate,United States,Saint Paul,Minnesota,Central,Technology,Phones,114.95,4.753159063701541
3479,2017-12-08,2017-12-14,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,8.56,2.25758772706331
5747,2017-12-08,2017-12-12,Standard Class,Consumer,United States,Greenville,North Carolina,South,Technology,Phones,249.584,5.5237941936559185
9162,2017-12-08,2017-12-12,Standard Class,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Bookcases,405.86,6.008469145923806
5749,2017-12-08,2017-12-12,Standard Class,Consumer,United States,Greenville,North Carolina,South,Technology,Accessories,16.56,2.8656235882069705
5590,2017-12-08,2017-12-11,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,34.05,3.5567756134805992
9163,2017-12-08,2017-12-12,Standard Class,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Chairs,680.01,6.523576990329511
5591,2017-12-08,2017-12-11,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,352.38,5.867543965188504
3480,2017-12-08,2017-12-14,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,45.36,3.836437018471551
3481,2017-12-08,2017-12-14,Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Tables,1421.664,7.260286449337532
5748,2017-12-08,2017-12-12,Standard Class,Consumer,United States,Greenville,North Carolina,South,Technology,Accessories,68.112,4.235728377056583
3104,2017-12-08,2017-12-12,Standard Class,Home Office,United States,Columbus,Ohio,East,Office Supplies,Binders,12.957,2.635981174526507
8441,2017-12-08,2017-12-12,Second Class,Home Office,United States,Columbus,Ohio,East,Office Supplies,Paper,10.584,2.4496248356433603
4980,2017-12-09,2017-12-13,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Supplies,20.568,3.0712107347298967
3258,2017-12-09,2017-12-14,Second Class,Corporate,United States,Franklin,Tennessee,South,Furniture,Tables,79.974,4.394128115490554
4982,2017-12-09,2017-12-13,Second Class,Corporate,United States,Chicago,Illinois,Central,Technology,Accessories,19.04,2.997730276216664
3259,2017-12-09,2017-12-14,Second Class,Corporate,United States,Franklin,Tennessee,South,Office Supplies,Binders,2.946,1.3727024076004237
8555,2017-12-09,2017-12-11,First Class,Consumer,United States,Springfield,Virginia,South,Furniture,Tables,1056.86,6.964003278520724
4752,2017-12-09,2017-12-13,Standard Class,Consumer,United States,Franklin,Tennessee,South,Technology,Phones,40.68,3.7300213974451113
4981,2017-12-09,2017-12-13,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,4.356,1.6782174278289261
2034,2017-12-09,2017-12-13,Standard Class,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Art,9.328,2.3348586535443414
2033,2017-12-09,2017-12-13,Standard Class,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Paper,9.392,2.341036279368298
1313,2017-12-09,2017-12-13,Standard Class,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Labels,122.12,4.813159489530624
1312,2017-12-09,2017-12-13,Standard Class,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Labels,3.69,1.5454325824581878
22,2017-12-09,2017-12-13,Standard Class,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Art,19.46,3.0184717605234805
23,2017-12-09,2017-12-13,Standard Class,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Appliances,60.34,4.116432158686106
3739,2017-12-09,2017-12-13,Standard Class,Consumer,United States,Jackson,Michigan,Central,Technology,Phones,10.9,2.4765384001174837
3740,2017-12-09,2017-12-13,Standard Class,Consumer,United States,Jackson,Michigan,Central,Technology,Accessories,59.98,4.110545941560109
6711,2017-12-09,2017-12-12,First Class,Corporate,United States,Stockton,California,West,Office Supplies,Binders,273.92,5.616480146253404
3741,2017-12-09,2017-12-13,Standard Class,Consumer,United States,Jackson,Michigan,Central,Office Supplies,Appliances,61.929,4.142007106740409
7618,2017-12-10,2017-12-16,Standard Class,Consumer,United States,Watertown,New York,East,Office Supplies,Binders,679.96,6.5235035672731705
2192,2017-12-10,2017-12-17,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,153.552,5.040530609290252
2193,2017-12-10,2017-12-17,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Appliances,65.34,4.1947930335189065
5525,2017-12-10,2017-12-12,First Class,Home Office,United States,Long Beach,California,West,Office Supplies,Paper,80.28,4.397899983830172
8188,2017-12-10,2017-12-16,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Paper,62.82,4.156066620850098
2194,2017-12-10,2017-12-17,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,123.92,4.827673532414877
2195,2017-12-10,2017-12-17,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Appliances,35.1,3.586292865338835
3940,2017-12-10,2017-12-10,Same Day,Consumer,United States,Greenwood,Indiana,Central,Furniture,Chairs,1424.9,7.262558472288074
250,2017-12-10,2017-12-15,Second Class,Consumer,United States,San Francisco,California,West,Furniture,Chairs,321.568,5.776313966722697
254,2017-12-10,2017-12-13,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,361.92,5.8941824243014285
2196,2017-12-10,2017-12-17,Standard Class,Consumer,United States,Seattle,Washington,West,Technology,Accessories,44.75,3.82319179172153
253,2017-12-10,2017-12-13,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,80.58,4.401584133889412
7617,2017-12-10,2017-12-16,Standard Class,Consumer,United States,Watertown,New York,East,Office Supplies,Paper,18.54,2.972463646614637
5995,2017-12-11,2017-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Office Supplies,Supplies,13.52,2.67552700939665
7051,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,209.6,5.349960599699875
9696,2017-12-11,2017-12-14,First Class,Corporate,United States,Springfield,Ohio,East,Office Supplies,Appliances,73.536,4.311282230148124
631,2017-12-11,2017-12-13,Second Class,Consumer,United States,Aurora,Colorado,West,Office Supplies,Storage,243.384,5.498740758705973
7054,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Technology,Accessories,119.96,4.795459912431223
651,2017-12-11,2017-12-16,Second Class,Corporate,United States,Vancouver,Washington,West,Technology,Accessories,316.0,5.75890177387728
5998,2017-12-11,2017-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Furniture,Tables,328.59,5.79784945776923
5996,2017-12-11,2017-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Furniture,Chairs,458.43,6.129986590691446
5997,2017-12-11,2017-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Office Supplies,Appliances,387.136,5.961355793670997
7052,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Art,23.32,3.1912990570979662
650,2017-12-11,2017-12-16,Second Class,Corporate,United States,Vancouver,Washington,West,Technology,Phones,302.376,5.714972960291848
7053,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Paper,30.98,3.4651107074058083
6185,2017-12-11,2017-12-13,First Class,Home Office,United States,Portland,Oregon,West,Furniture,Chairs,403.92,6.003689516730551
7055,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Furniture,Chairs,363.92,5.899678151477274
1136,2017-12-11,2017-12-11,Same Day,Consumer,United States,Homestead,Florida,South,Office Supplies,Storage,85.224,4.456948561191141
55,2017-12-11,2017-12-17,Standard Class,Corporate,United States,New York City,New York,East,Technology,Phones,1029.95,6.938235986235724
7061,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,5.872,1.9274551846819543
7060,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Appliances,83.42,4.435804340354353
632,2017-12-11,2017-12-13,Second Class,Consumer,United States,Aurora,Colorado,West,Technology,Accessories,119.8,4.794136285500715
633,2017-12-11,2017-12-13,Second Class,Consumer,United States,Aurora,Colorado,West,Technology,Phones,300.768,5.709658510228355
7059,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Storage,50.22,3.9361300807713793
7058,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Furniture,Tables,892.136,6.794738864913395
7057,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,122.688,4.817762265800294
5994,2017-12-11,2017-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Office Supplies,Storage,64.96,4.189048497691398
54,2017-12-11,2017-12-17,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Fasteners,15.26,2.7887081041196646
649,2017-12-11,2017-12-16,Second Class,Corporate,United States,Vancouver,Washington,West,Furniture,Furnishings,14.8,2.760009940032921
7056,2017-12-11,2017-12-11,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,35.808,3.6057152128531675
1603,2017-12-11,2017-12-17,Standard Class,Consumer,United States,Smyrna,Tennessee,South,Office Supplies,Art,6.672,2.037577337581137
4577,2017-12-12,2017-12-18,Standard Class,Home Office,United States,Jackson,Michigan,Central,Office Supplies,Storage,26.86,3.3271919683516598
4036,2017-12-12,2017-12-12,Same Day,Corporate,United States,Lorain,Ohio,East,Technology,Accessories,383.952,5.953118651190494
5251,2017-12-12,2017-12-18,Standard Class,Consumer,United States,Columbus,Georgia,South,Technology,Accessories,249.95,5.525253716100942
4575,2017-12-12,2017-12-18,Standard Class,Home Office,United States,Jackson,Michigan,Central,Furniture,Furnishings,33.48,3.5403794457954922
4035,2017-12-12,2017-12-12,Same Day,Corporate,United States,Lorain,Ohio,East,Office Supplies,Binders,18.693,2.9802632426500595
5578,2017-12-12,2017-12-16,Standard Class,Consumer,United States,Pasadena,California,West,Office Supplies,Appliances,56.52,4.052132713412791
4576,2017-12-12,2017-12-18,Standard Class,Home Office,United States,Jackson,Michigan,Central,Office Supplies,Art,13.9,2.7013612129514133
4574,2017-12-12,2017-12-18,Standard Class,Home Office,United States,Jackson,Michigan,Central,Technology,Phones,657.93,6.4906173073127995
5577,2017-12-12,2017-12-16,Standard Class,Consumer,United States,Pasadena,California,West,Furniture,Furnishings,383.64,5.952307831906788
5252,2017-12-12,2017-12-18,Standard Class,Consumer,United States,Columbus,Georgia,South,Office Supplies,Paper,49.12,3.9144201300278674
3687,2017-12-13,2017-12-19,Standard Class,Consumer,United States,Riverside,California,West,Office Supplies,Art,9.84,2.3832429960115
